리뷰 번호,리뷰 원문,카테고리
105088,가격대비 최상인듯 싶네요 소음도없고 성능도좋고 나무랄곳이 없는 제품같아요,소음
105089,13년 사용하던 냉장고에서 소리도 나고 냄새도 나고 냉장고를 바꿀때가 되었는데 대형 가전제품 가격이 워낙 비싸서 못 사고 있다가 저렴해서 구매하게 되었습니다배송도 빠르고 설치기사님들 설치 빠르게 해주시고 친절 하시고 넘 좋았습니다무엇보다 냉장고가 넘 커서 뿌듯했어요그리고 색상도 그냥 밋밋한 화이트가 아니라 더 예쁜거 같아요,디자인
105091, 년만에  냉장고를 바꿨어요  화이트에 펄까지 들어간  색상이  고급스럽고 넘좋아요 용량도  맘에들고  상냉장 하냉동  제가  바라던 스타일입니다 감사히 잘쓰겠습니다 사은품 챙겨서  꼭 보내주셔요  수고하세요,디자인and디자인
105092,화이트라 더 깨끗해 보이고 집이 다 환해보입니다,디자인
105102,집 이사하면서 인테리어가 화이트계열 이라 샤이니 화이트 구매했는데요넘 고급스러운 색상과편한 홈바 가볍게 터치하면 열리는 홈바는물과 음료 진열해서 마시기 편하고 좋아요요즈음 화이트 냉장고 5도어로 예쁜디자인흔치않는데 득템했읍니다사업 번창하세요,디자인and조작편리성and디자인
105108,주문한 다음날 배송이 와서 놀랐습니다 오래된 아파트라 현관문까지 떼어서 잘 설치해주셨습니다 가성비 최고인듯하고 엄청 크고 수납이 많이 되네요색상은 진짜 흰색입니다 전 보지 못하고 사서 약간 톤다운된 색인가 했는데 정말 하얀색이니 사실분들 참고하세요 주문번호,공간효율성
105110,냉장고 잘 받았습니다 생각보다 엄청 빨리 오구 배송기사님들도 엄청 친절하게 배송해주시고  일단 매우 만족해요 냉장고가 매우 깔끔하고 조용하고  반찬도 엄청 들어가고  집이 화사하게 변했네요  전체적으로 만족합니다  ,디자인and소음
105112,요즈음 나오는 양문형 냉장고는 저장공간만 많은 기형적인 냉장고인것 같아요좋기는 하지만 주방에 툭하고 튀어 나온 불편을 그냥 감수하고 살라는 것인데차라리 보조냉장고를 다른 곳에 하나 두고 조금은 부족하더라도 튀어나오지 않는냉장고가 더 낳은 것 같아서 구매했는데 가격대비 최고인 제품 같습니다,디자인and공간효율성
105127,우여곡절끝에 배송이 되었네요 뽑기를 잘하셔야 합니다 원래 배송일날 설치하시고 기능검사 하셨는데 불량이라고 다시 회수해가시고 오늘 배송 받았습니다 일주일을 냉장고 없이 지내니 힘들었네요 그래도 디자인도 촌스럽지 안고 생각보다 실내가 넓네요다만 다른분들은 조용하다고 하는데 그렇게 조용하진 안아요 그래도 이가격에 잘산거 같아요,디자인
105129,예쁘네요 와인색으로 어머님댁에 놔드렸어요 다소 차가워보이는 화이트보다는 오염에도 강할듯하고그레이색상이 나머지 채우고 있어요,디자인
105130,높이 걱정 때문에 살지말지 고민하고있었는데 다행히도 딱 맞아서 정말 기쁩니다 옆에 슬라이드 선반 들어갈 공간도 있구요 문열때 많이 빡빡한데 사이드고무부분에 손가락 껴서 밀면 아주 이지하게 열려용 4등급이라고 걱정했는데 요금도 연간 2만원대 나오는거라 괜찮습니다 정말 잘 산거같아요 기사분도 친절하시구 제품도 아주 잘 돌아가요,동작편리성
105132,엘지 제품이라그런지 냉장고가 소음이 없이 조용하네요 성능도 좋구요 엘지 제품이 인기가 있어서 그런지 배송이 늦은편이예요 2주조금넘게 걸렸네요 그런데 우리 아파트 엘리베이터가 작아서 걱정 많이 했는데 군포 물류센터 성연진 설치 기사님이 걱정 말라고 하시면서 사다리차로  올려서 설치해주셨어요 그리고 기존 냉장고도 무로수거해주셨어요 물론 추가 비용은 없엇구요 설치 끝나고냉장고 기능까지 일일이  다 설명해주시고 배송이 조금 늦었지만냉장고 성능도 좋았고설치도 잘해주셔셔대단히 만족합니다 특히 설치기사님에게 다시한번 감사 드립니다 수고 하시고 앞으로도 번창하세요,소음and소음
105134,엄청 넓어요 메탈이라  디자인 이뻐요,디자인
105136,엄마집 김치냉장고가 고장이 나서 급하게 주문했어요4월1일 밤에 주문했는데 5일 낮에 받았습니다완전 빨리와서 깜짝놀랐네요 속이 아주 깊어서 많이 들어간다고 만족해 하십니다다맘에 든다고 하시고 엄마가 좋아하시니 기분좋습니다감사합니다,공간효율성and견고성
105137,배송 늦을꺼처럼 문자 여러번 오더니 그날되서 상품은 받았는데 소리가 좀 시끄러운듯요 털털털  하자인건지 원래그런건지 잘모르겠네요 애매해서 접수도못하겠네요,소음
105140, 주문번호메탈과 화이트 두개를 비교하는건 아니지만최근 제품 대부분이 메탈이라 메탈 후기를 많이 접하게 되는데대부분의 문제는 손때 그리고 알루미늄같은 메탈강도특히나 사진에서 비쳐지는 반짝반짝거리는 메탈의 촌스럼개인취향이 크겠지만 저로서는 화이트로 결정할 수밖에 없j네요받고나서 역시나 화이트다 싶은내부는 역시 4도어답게 광활하게 넓더라구요제가 사용하던 11년차 신혼살림 양문형 680리터 냉장고에서이사한 뒤 내부가 상당히 많이 남는다는게 너무 좋아요단점은 높낮이 조절이 좀 어렵다는거 정도네요가격 용량 그리고 백새가전은 엘지기사님도 친절강력 추천합니다,디자인
105145,설치기사분들 넘 친절하고 설명도잘해주시고 깔끔하게 잘해주고가셔서 넘기분좋게 배송받았습니다디쟌도이뿌고 외관도깔끔하니 뿌듯하네요,디자인and디자인
105146,배송은 보통이지만 디자인 색상 다 맘에 들어요 설치 2주일후 냉장실 문을 열고 닫을 때 소리가 나서 as 받았는데 당근 무상이고 문짝 분리해 들어와 조립시 문위에 윤활제가 닦이면 그럴 수 있다하여 윤활제 발라주시니 괜찮아 졌네요 문 네짝짜리는 냉동실이 아래있어 그게 맘에 안들고 매탈실버도 손자국과 기스 잘난다 하여 이제품 구매했는데 손자국도 안나고 깔끔하고 진짜 좋네요,디자인and디자인and유지관리and디자인and디자인and디자인and유지관리
105157,배송시간보다 먼저와 사다리차 작업여건을 확인하는 센서와설치후 기울기와 음식 넣는시간까지 꿀팁을 알려준 기사께 감사드리며 기존제품 보다 깊은 수납공간과 투명한 받침대는 정말 편리합니다,공간효율성and시인성가독성
105159,배송도 빠르고 배송기사님들도 정말 친절했어요우리집이 빌라6층에 살고있어 사다리차로 했는데힘든 작업이였는데 짜증한번 안내시고 냉장고도 크고 좋네요,디자인
105161,배송기사들이친철하고요제품도 조용하고 좋아요,소음
105168,디자인 성능 안보고 샀는데 맘에들어요,디자인
105172,냉장고 깔끔하고 좋네요,디자인and디자인and디자인
105174,깔끔한 디자인에 기능도 대부분적으로 무난한듯 하고가격도 괜찮고편하게 사용가능한 듯 합니다,디자인and동작편리성and디자인
105175,기존 냉장고가 사망한 상태라 배송시간이 걱정이었는데 325 주문후 11일 만에 배송받았습니다 긴 기다림이었지만 제품설치후 제 선택을 만족합니다 3가족 쓰기에 부족함 없고 가성비도 굿입니다 우선 기존꺼만큼 튀어나오지 않아 너무좋구 가격 2배넘는 제품들에 절대 꿀리지 않습니다,디자인
105187,4도어와 2도어 둘중에 고민중 4도어는 냉동실이 꽤나넓은데 냉장을주로 많이쓰고 부모님이사용하실거라 항상 숙이시기 불편할것 같아서 이상품 주문했는데 디자인도 고급스럽고 이뿌네요 민짜는 손자국이남아서 걸렸는데 그리고 설치기사님들도 진짜 친절힌시고 예약날짜에 바로와서 너무좋았어요 강력추천입니다 10년도 더쓸수있을것같아요 안에도 약간메탈느낌 선반이라 이뻐요,디자인and디자인
105188,흰색이라 깔끔하고여닫는부분이 크롬도금이라고급지네요 듀얼쿨링기능이 있다하니 기대됩니다배송은 원하는 날짜 오전에 칼같이 왔어요그렇지만김치통 크기가 똑같은 크기로만 8개인것이 아쉽네요 뚜껑은 투명이라 내용물을 볼수 있어서 좋은데 좀 약해 보여서 사용을 좀 더 해봐야 알겠지만 가격대비해서 너무나 훌륭합니다,시인성가독성
105189, 주문번호6 10년만에  냉장고를 바꿨어요  화이트에 펄까지 들어간  색상이  고급스럽고 넘좋아요 용량도  맘에들고  상냉장 하냉동  제가  바라던 스타일입니다 감사히 잘쓰겠습니다 사은품 챙겨서  꼭 보내주셔요  수고하세요,디자인and디자인and디자인
105191,이사로 구매할께 많아서 이리저리 알아보다 상품평좋고 배송 빠르고요해서 주문했어요설치 약속시간 못 맞추셔서 쫌 그랬지만  오셔서 열심히 해주시는 모습에 다 용서되네요냉장고 넘넘 이쁘고 만족해서 만점 이에요 인터넷에서 만 흰색펄은 구매 할수 있더라구요 5도어 비싸서 엄두도 못했는데 타임딜 이용해서 get해서 신나네용 매직스페이스 버튼이 하단에 있어서 편하고 깔끙해서 잘쓸꺼 같아요기사님도 이쁜거 구매하셨다고 해주시고  기사님 친절하게 설명해주시고 감사합니다다음달 이사가시는 부모님댁 에도 주문해드릴꺼에요,디자인and동작편리성
105192,할머님댁 냉장고 고장으로 급하게 주문해서아침에 주문하자마자 재고확인 전화했더니 친절하게 바로 확인해주시고 정확한 날짜 언급은 못해주시지만 최대한 편의 봐주시고 진행해 주셔서주문 다음날 바로 배송설치 받았습니다퇴근후 할머님댁 가보니 예쁜 냉장고가 똬악냉장고 안이 넓고 환해서 좋다고 하시더라구요고난이도 사다리차 쓰기도 애매한 베란다에 엘베없는 사층이라기사님들 엄청 고생하셨을텐데 시원한 물한잔 대접 못해드린게 죄송스럽고 정말 고맙습니다,조명
105201,주문한 다음날 배송이 와서 놀랐습니다 오래된 아파트라 현관문까지 떼어서 잘 설치해주셨습니다 가성비 최고인듯하고 엄청 크고 수납이 많이 되네요색상은 진짜 흰색입니다 전 보지 못하고 사서 약간 톤다운된 색인가 했는데 정말 하얀색이니 사실분들 참고하세요 bond0070 주문번호7,공간효율성
105219,잘도착했어요  냉장고도 화이트라 색도 맞춘듯 이쁩니다,디자인and디자인
105226,원하는 날짜에 친절히 배송설치 해주셨습니다받아보니 더 이쁘고 심플하네요 감사합니다 잘쓸께요,디자인
105227,예쁘고 넘 좋은것 같아요완죤 실용적 입니다,디자인
105229,얼음사용안하는데 곰팡이 생겨서 더 화나요,위생
105230,70대 할머니가 사용하실 냉장고를 찾고있었어요 대형 양문형 냉장고를 사겠다고 마음먹고 열심히 찾았는데 정작 냉장고를 사용할 당사자가 양문형 냉장고의 냉장칸이 사용하기 불편하시다는거에요 양문형은 물건을 냉장칸에 위에서 아래까지 깊게 넣는데 2도어형 냉장칸은 물건을 옆으로 넓게 넣으니 냉장칸 문을 열었을때 한눈에 모든 물건이 보여 편하다는 말씀이셨죠 겉모습보다 실용적이어서 어르신들께 참 좋은 것 같아요,동작편리성
105235,냉장고가 망가졌다 센터 기사님이 말했다 그냥 새로 하나 사시는 게 나아요 부품이 안 나와요 그래서 어렵게 고민 끝에 장만한 게 요놈이닷 나름 고급스러운 색상과 외관 날 정말 놀라게 했던 와이파이대체 왜 성능도 좋고 디자인도 좋고 와이파이도 되서 뭔가 현대인의 허세노 누릴 수 있다 물론 와이파이로 냉장고의 기분을 알 수 있다니 바로 깔아서 한 번 해보고 지웠다 냉장고의 사생활도 지켜주고 싶었다 결론은 대만족 다음 번에도 LG를 사야겠다 잦은 고장으로 날 괴롭혔던 삼별아 안녕,디자인and디자인
105236,갖고싶었거라  만족스럽습니다다른분들의 리뷰처럼 458모델과 달리 이지핸들이 아닌점인데꼭 이지핸들이 필요한게 아니라면 큰 불편은 없습니다이삿날 맞춰 배송요청했던건데 딱 맞춰와주셨구요소음은 크진않습니다더 써봐야알겠지만요설치기사님은 생각만큼 친절하신아닌것같네요기대치가 컸던때문인지도모르겠습니다그래도저렴하게  잘구매했습니다,소음
105240,생각보다 넘 커서 놀랫고 또한 생각보다 넘 많이 안들어감,공간효율성
105241,상품설명보다  폭이 더 좁은거 같네요  가뜩이나 좁은 자리라 큰 걸 못사고 좁은공간에 최대용량을 선택했었는데 최선의 선택이었네요색상은 흰색이라 되어 있어 걱정햇는데 약간 회색빛이 나는듯해서 더 고급스럽습니다,디자인and디자인
105243,상품 매우 좋습니다소음도 거의 들리지 않고 조용하네요 다만 상품 주문폭주로 배송일자보다 많이 늦었던게 조금 아쉬워요운좋게 다른 고객이 취소해서 예정일자보단 빨리 받아서 그나마 다행인거 같아요아무튼 LG냉장고 좋아요,소음and소음
105251,배송도 빠르고 제조사 물류팀에서 나와 깔끔히 설치하고 자세한 설명으로 마무리하고 철수했네요 한 이틀 사용한 결과 소음도 작고 냉기도 좋은것이 대단히 만족합니다,소음
105253,배송도 빠르게 4일만에 받았고 디자인도 설치기사님도 너무 친절하셔서 좋았어요고맙습니다,디자인
105256,배송 완전히 만족합니다 서랍식인데 서랍이 깊고 좋아요,공간효율성
105259,배송디자인편리성설치기사님들의 서비스모든면이 만족합니다,디자인
105263,만족합니다 가격도 하이마트보다 훨씬 저렴하게 잘 샀네요 소음도 없고 좋아요,소음
105265,디자인성능 모두 만족해요,디자인
105270,냉장고가 갑자기 고장나서 인터넷 검색하다가 11번가에서 세일도하구 다른 싸이트보다 싸길래 구매했어요 LG지정업체라 믿을수있고 빠른 배송 부탁드렸는데 다음날 바로 냉장고가 너무 감사했어요 LG설치기사분들도 설치하시느라 공생하셨는데 끝까지 친절히 잘 해주셔서 넘 감사했어요 냉장고 고르면서 화이트냐 메탈이냐 고민했는데 상품평을보니 화이트도 이쁘다고 하셔서 새롭게 바꿔보자하는 맘으로 선택했는데 깔끔하면서 화사해서 넘 만족합니다 냉장고의 내부도 넘 넉넉해서 좋고 특히 매직스페이스 아이스메이커가 맘에 드네요 활용도가 많을것같아 좋네요,디자인and공간효율성
105277,쓰 냉동고를 살까 고민중었는데 쓰고있던 김치냉장고가 말썽을부려서 이참에 구매했어요 흰색으로 은은한펄감이 예쁘네요 한칸은 냉동고로 쓰려고요 주문한지 5일밖에 안됐는데 보내주셨네요,디자인
105280,이사한 친정집에 주문해드렸는데 허리 숙일일 없어서 좋다하세요 디자인 색상 무엇보다 1등급인게마음에 쏙 들어요역시 엘지에요타사는 2등급 판매하면서 별차이 없다고를 강조하는지 고객을 호갱으로 아는 판매사원들불만이에요고장없이 오래 잘 썼으면 좋겠어요,디자인
105282,날짜에 맞춰서 배송 해주시고 친절하고 깔끔하게 정리 다 해주시고 감사드립니다 냉장고 정말 조용합니다 강츄,소음
105285,지정 날짜보다는 몇일 늦게 배송 되었는데 생각보다는 크기가 큰편이고 냉장고 소음은 거의 없고 조용한 편이네요 상태는 아주좋고 내부도 넓어서 생각보다 많이 들어 가서 좋아요,소음and소음and소음and공간효율성and공간효율성and공간효율성
105289,주문번호7설치한지 1시간 이내로 작성하는 실시간 리뷰입니다배송도 빠르고 설치해주신 기사님도 친절하십니다구매하고 배송예정일이 더 빨랐는데 늦춰달라고 요청하니 잘 맞춰주셨어요전문기사님이 설치해주시니 믿음도 가고아주 좋습니다소음도 아직까진 조용해요성능은 써봐야 알겠지만 외관과 배송 모두 만족입니다,소음and디자인and소음
105303,이쁘고 실용적일것 같아요,디자인
105305,원하는 날짜에 배송 감사드리고 제품이 깔끔하고 좋습니다 감사합니다,디자인
105308,오래된 냉장고가 갑자기 고장나서 부랴부랴 주문했는데사정을 말씀드렸더니 배송도 최대한 빨리 해주셨어요큼직큼직하고 아주 좋네요가격도 매장 가격보다 말도 안되게 훨씬 더 싸구요소음도 없고 아주 좋네요옥션에서 직접 하는것보다 가격비교 링크로 결제하는게 훨씬 더 저렴합니다,소음
105310,오예뻐요,디자인
105311,오 이뻐옷,디자인
105317,  첫 신혼집을 꾸미면서 어떤 냉장고를 구매해야하나 많은 고민을 했습니다 요즘 메탈그레이가 유행이라고 하는데  집분위기도 칙칙해보일꺼 같고 흰색 냉장고를 찾고있었습니다  4문형 매직스페이스 기능 UV살균 옵션이 포함된 흰색냉장고 찾기가 힘들더라구요  그러다가 눈에 들어온게 이 제품인데 너무 마음에 듭니다 그냥 흰색제품도 아니고 살짝 펄이 들어간 제품이라서 훨씬 고급스러워 보입니다 메탈그레이색상과 흰색 고민하고 계신분들에게 추천드리고싶네요 주방이 더 넓어 보이는 효과에  착한 가격까지 아주 만족스럽습니다,디자인
105318,상품은 매우 만족합니다 깔끔하고 좋네요 소음도 안나고요 배송은 느린편입니다 아무래도 대형가전이다 보니 그 점은 감안해야 겠지요 그러나 저희집 김치가 다 부글부글 끓어서 배송부분은 좀 아쉽습니다 대체적으로 괜찮습니다 많이 파세요,디자인and소음
105321,세련된 디자인입니다모던한 인테리어 구성으로  좋네요,디자인and디자인and디자인
105323,냉장고는 lg제품이라 고른것이니 품질  디자인에 대해서는 거론할 이유가 없고 가격도 내가 선택한것이니 만족한다 다만 서비스는 짚고가고 싶다 설치 가전이라 배송 희망을 구매일로부터 5일후로 지정했는데 된다안된다 연락도  없다가 9일째 되되는날 수령인에게 전화해서는 대뜸 아직도 못받았냐고 되려 묻더니 기다려보라고 끊고는 아무런 연락이 없다가 이틀 후인 11일째 되는날 배송이 왔다배송희망일을 묻는 이유는 가급적 희망일에 배송해주고  안될때는 안된다고 설명해주기 위함인데 집에 사람이 없는 직장인의 입장에서 이런식의 배송은 불쾌하고 이해도 가지 않는다,디자인
105327,색깔도예뿌고ㆍ 괜찬네요집하고 잘어울리고ㆍ질리지않는색깔이여서제생각은 잘선택하신것같아요,디자인and디자인
105328,삼성엘지 고민했는데바스켓수납공간이 넓고 편리성이 엘지가 더 잘되어 있어 엘지 제품으로 구입했는데 아주 만족합니다 맨 위칸은 슬라이드식으로 당겨서 음식물 꺼낼수 있어 키가 작은 사람도 쉽게 반찬통 꺼낼수 있어 세심한 부분까지 디테일하게 신경 썼네요가격도 오프라인보다 저렴하게 구입해서 더 만족합니다이제품 강추 합니다,공간효율성and동작편리성
105333,3월 17일 주문해서 4월 3일에 설치받았습니다 부재중인데도 기사님께서 잘 설치해주고 가셨습니다배송이 느린 단점빼고는 다 좋은것 같습니다 12인 충분히 사용가능하고 디자인 매우 깔끔합니다 소음도 거실에놓고 적정온도 3단으로 놨을때 신경쓰이는 소음이 나지 않습니다가성비 정말 좋은상품입니다,디자인and소음
105340,배송받기까지 2주 걸렸는데 가격대비 가성비가 너무 좋으네요 인버터 방식이라 전기세 걱정도 없고 외관도 왠만한 냉장고에 비해 뒤지지 않아요 설치기사님들이 잘 설치해 주시고 폐가전도 수거해 가주셔서 너무 감사합니다  추천합니다 배송받기까지 2주 걸렸는데 가격대비 가성비가 너무 좋으네요 인버터 방식이라 전기세 걱정도 없고 외관도 왠만한 냉장고에 비해 뒤지지 않아요 설치기사님들이 잘 설치해 주시고 폐가전도 수거해 가주셔서 너무 감사합니다  추천합니다 배송받기까지 2주 걸렸는데 가격대비 가성비가 너무 좋으네요 인버터 방식이라 전기세 걱정도 없고 외관도 왠만한 냉장고에 비해 뒤지지 않아요 설치기사님들이 잘 설치해 주시고 폐가전도 수거해 가주셔서 너무 감사합니다  추천합니다 배송받기까지 2주 걸렸는데 가격대비 가성비가 너무 좋으네요 인버터 방식이라 전기세 걱정도 없고 외관도 왠만한 냉장고에 비해 뒤지지 않아요 설치기사님들이 잘 설치해 주시고 폐가전도 수거해 가주셔서 너무 감사합니다  추천합니다,디자인
105349,모터돌아가는 소리와 진동 쇠부딪히는 소리가 너무나서 기사님이 보시더니 교환해주신다고 해서 기다리는 중이예요 감사합니다 덕분에 많이 배웠어요,소음and소음
105359,냉장고 주문하고 받는데 약 3주정도 기다린것만 불편했고 냉장고 상태나 디자인 너무 마음에듭니다,디자인
105363,기능디자인색상 다 좋아요,디자인and디자인
105366,가성비 좋습니다 디자인도 마음에 들고 배송 기사 분 들 도 너무 친절,디자인
105371,507리터 기본형인데 많이 들어가고 쓰기 편한 것 같아요메탈색도 넘 좋구요 lg냉장고 벌써 4번째인데 서비스도 좋고 튼튼한 것 같습니다 저렴한 가격으로 구매했습니다감사합니다,디자인and동작편리성
105372,지난주 금요일 지정 배송일에 배송받았습니다 현관 줄눈작업중에 배송되는통에 기사분들이 엄청 고생하셨네요 힘드셨을텐데 너무 친절히 잘 설치해주셨습니다 냉장고 자체도 생각했던대로 이쁘네요 냉장고장에 쏙 들어갑니다 만족해요,디자인
105373,기존사용하던 냉장고 상태가 안좋아서 구매했습니다흰색 깔끔하고좋네요쿠폰사용하여 저렴하게 구매했습니다 굿,디자인and디자인
105374,후기보구 소음이심하다하여 많이고심하다 주문하였는데100만족합니다 일주일 사용해본결과 소음전혀없구냉장 잘가동되네요한번씩 전원코드 빠져있나 확인할정도로 우리집냉장고 소음은없네요 설치기사분 냉장고 세탁기 같이 설치해주셔서 힘드셨을텐데친절히잘해주셔서 감사드립니다,소음
105379,크고  디자인도깔끔해요설치도  너무  잘해주셨구요저렴하게  잘구입했어요,디자인and디자인
105381,배송도 빠르고 설치도  꼼꼼하게 잘 해 주셨어요지문이 많이 묻는다고 하셨는데 감안 하고 보니 한번씩 잘 닥아주며 무난하게 쓸것 같아요,디자인
105382,주문 다음날 배송해주시고 너무 고맙습니다상냉장 하냉동사용하기 편하고 만족합니다,동작편리성and동작편리성
105386,정확한 날짜에  배송 잘  받았습니다  아침 7시 30분에  전화주시고  약속한 1시쯤  잘 설치해주셨습니다 냉장고  외관은  화이트라 깨끗하고  매직스페이스가 있어 사용하기 편하며 내부도 넓은 편입니다 만족하고  오래 잘 사용하길 기대해봅니다,디자인and디자인and동작편리성and동작편리성
105388,전에 있던것보다 용량이커서 앞으로 좀 튀나와서 그렇지 디자인도 좋고 넓고 조용합니다 넘 맘에듬 거기에 가격도 착한듯 냉장고로 별필요없는거 더들어있는 대리점 가격보다 70만원정도 저렴 굿임,디자인and소음
105393,냉자고 성능 좋고 디자인 좋고 다맘에 드는데기사님이 강화마루 4칸에 흠집을 내셔서 제 맘에도 스크래치가 입주한지 1년도 안된 새집이라 맘 아파요수리비 보상해주시기로 했답니다,디자인
105394,냉동실 사용이 살짝 불편하네요 문을 90도까지 열어줘야 냉동실의 서랍을 움직일 수 있습니다 냉장고 근처 공간이 비좁으신 분들은 냉동실 문을 활짝 열지 못하여 냉동실 이용이 어려울 수 있겠네요이외에는 매우 만족합니다 공간도 상각보다 넉넉하고 냉동냉장 능력도 충분해보입니다 주문후 다음주에 원하는 날짜에 바로 배송되었고요기사님들도 친절하셨습니다,동작편리성
105398,용량대비 가격이 저렴하고 디자인도 이쁘네요,디자인
105405,엘지 대리점가서 맘에드는 상품 코드보고 인터넷으로 검색해서 구매했는데색상디자인 그대로 맘에 들어요기사님도 설치하고 간단한 설명까지 친절하게 해주고 가셔서 좋았습니다 다른분들에게도 추천할만해요,디자인
105415,사진보다 더 고급스럽고 좋습니다2개 구입했습니다,디자인
105420,빠른 배송  친절한 기사님  소음이 심한 제품도 있다던데 조용하고 너무 좋은데요  친구에게도 추천 하려구요 참좋은 상품을 만났어요  만족 만족,소음
105424,배송이 좀 늦기는 했지만자리듀 잘잡아주시고생각보다 이쁘네용좀더써봐야 겠지만 맘에들어요 너무 광택지지않은 실버컬러 고급집니다,디자인and디자인and디자인
105432,디자인도 너무 예쁘고 우리집 냉장고 맛이 좀 가서 그런지 더 탐나요  안에 온도차도 적은것도 좋고 수납도 편리하게 잘 되네요,디자인and공간효율성
105433,디자인 심픙하고 깔끔해여  배송도 지정날짜에 잘받았어요,디자인and디자인
105434,디자인깔끔하고예쁘네요 약속한날 친절히전화주시고 배송해주셔서만족합니다 스탠드김치냉장고 있어도 부족한것이있어 유용하게 잘쓸수있을것같아요,디자인and디자인
105435,대체적으로 상품의 디자인과 크기는 좋은데 색깔은 약간 더 밝았으면 합니다 냉동고서랍 크기는 보기에는 작게 보였는데 사용해보니 괜찮네요 냉동고소음도 크지 않고 서랍 열고닫을 때 좀 더 부드러웠으면 좋겠어요,디자인and디자인and소음
105456,냉장고 없이 몇달 살다가 큰맘먹고 다시 산 냉장고칼라도 이쁘고 기능도 맘에 듭니다,디자인
105457,짱이쁨 사진제가못찍어서그렇고 실물진짜이쁨 산거후회안함 흰색찾고있었는데 고급스럽고깔끔함 짱짱 회색보다 흰색이굿,디자인and디자인and디자인
105459,상품 급해서 빠른배송 부탁 드렸는데 최대한 빨리 배송 해주셔서 감사해요 주말에 주문해서 화요일에 받아서 2일걸렸네요 평일오전에 주문하면 재고확보만되면 하루만에도 받을수 있을것 같아요 기사님도 친절하시고 잘 정리해주셔서 만족해요 다만 디오스는 수납이 약간 불편한듯해요 가장위에 상칸에 서랍이 있어서 수납공간이 적구 아래 서랍두 전에 사용하던 제품보다 용량이큰데 수납공간은 좁아요  그것빼구는 모두 만족해요,공간효율성and공간효율성
105462,조금 기다리긴했는데 받고보니 더괜찮네요디자인도 깔끔하고 마음에 듭니다매직스페이스에 가림막까지  있어서 그런지 열때 왼쪽문이 조금 무겁긴하네요,디자인and디자인
105466,저희집엔 딱 크기가 적당하고 김치도 생각보다 많이 들어가요돌아가는 소음이 조금 있는데 거의 못느끼겠어요무늬도 물결무늬라 맘에 들어요,소음
105469,인터넷 주문이라 배송날짜 걱정했는데 이사날에 딱 맞게 잘 보내주셔서 넘 감사했어요 냉장고 색도 이쁘고 소음도 없고 안이 넓어서 쓰기 편합니다 넘 맘에 들어요,소음and디자인and디자인and공간효율성and공간효율성
105470, 약 한달전에 미리 주문하고 배송 설치 요청한 날짜에 정확히 배송설치받았네요 이사당일날 이삿짐이랑 같이 들어와서 어수선한데 설치하느라 기사님들 정말 고생하셨는데 전달이 될진 모르겠지만 정말 감사했어요 제품은 상세설명 그대로 깔끔하고 이뻐요 삼일밖에 사용하지 않았지만 만족하고 잘 작동됩니다 사은품까지 챙겨주시니 더할나위 없네요 잘 쓸게요,디자인
105471,월욜에 주문해서 금욜에 배송받았습니다 기존것보다 깊이폭이 훨씬 넓고소리가 조용해서 좋습니다 매직스페이스가 전의 홈바보다 넓어서 편리합니다 디오스로 바꾸길 잘한듯합니다,소음and공간효율성and동작편리성and소음
105487,생각했던것보다 크기가 더 커서 놀랐지만 깔끔하니 이뻐요,디자인
105488,생각했던거 보다 너무좋아요 배송도 빠른고 수납칸도 깔끔하게 잘돼있네요먼저쓰던것 보다 작은데도 알차고 좋아요신혼부부 쓰기 좋아요 구매번호,디자인
105496,배송도 친절히 잘해주셨어요신혼집에 양문형 할까 일반형 할까 고민했는데 냉장고 식자재 많이 채울 일 없고 집도 더 넓어보여 좋네요다만 모터 돌아가는 소음이 조금 심해 별하나 뺏니다 문의해보니 2주가 넘어도 소리가 계속 나면 연락달라고 했는데 연락을 해봐야할거 같아요 그리고 냉동실에 성에가 끼는데 이것도 문의해봐야될 거 같네요사이즈랑 외관은 아주 맘에 듭니다,소음and위생and디자인
105497,배송도 진짜 빠르고 이 가격에 고급스럽고 큰 냉장고를 구매할 수 있어서 좋아요 잘 사용하고 있습니다,디자인
105504,배송최고빠르고 친절해서 좋아요 화이트싱크대랑 잘어울리고 주방도넓어보여요,디자인
105517,깔끔하고 저휘집이랑 너무 잘어울려서 더 좋아요화이트톤이 잘 없는데 만족합니당,디자인
105519,기존 사용하던 GE냉장고에 비해 깊이가 더 있어 물건을 많이 넣을 수 있어 좋았습니다,공간효율성
105524,LG 소형 냉장고 96LTR 용량 적당하고 배송 빠릅니다,공간효율성
105529,홈바가 있어서 편리하고 문이 네개라서 열 때 손목에 무리도 안가고 특히 냉동실 각 칸들이 슬라이딩으로 되어 있어서 깊은 곳에 넣어둔 것도 손쉽게 꺼낼수 있어서 좋아요 단지 제빙기와 계란 보관람이 옛날식이긴 하지만 별 상관없어요 암튼 저한텐 넘 좋아요 배송 빼고  17일날 주문했는데 31일날 받았어요음식 다 남주고 버리고 했죠,동작편리성and동작편리성and동작편리성and동작편리성
105531,품질 디자인 가격 배송 전부 마음에 들어요 베스트에서 보고 구매했어요 할인 많이 받아 가장 좋은가격으로 구매했습니다글래스 소재라 깔끔하고 좋네요,디자인and디자인and디자인
