리뷰 번호,리뷰 원문,카테고리
184257,굿 하지조용배터리2개 잘밀림굿 하지만 헤더가 두러워 틈새가 작으면 곤란,청소가능영역
184258,배송에서 진짜 와우 재고가 없어서 진짜 완전 늦게받았어요 그래도 잘빨아지고 조용해서 잘안빨아지나 의심했는데 공기빨아들이는데에 손대보니까 쎄요 제퓸은 만족해요,소음
184259,잘 사용하던 청소기가 망가져 새로이 구입하게 되었는데 배송도 빠르고 소음도 적어 무척 마음에 듭니다무선청소기가 대세라 고민을 조금하였지만 유선청소기의 꽃 싸이킹 청소기는 역시 LG가 원조이고 최고인것 맞습니다잘 사용 할께요 많이 파세여,소음
184261,설치기사님친절하시네요생각한것 보다 더 무겁네요유선청소기가 더 좋은듯 해요,무게
184267,크고 무거워요 흡입력은 좋아요 번창하세요,흡입력and무게
184268,오래된 청소기가 무겁고 바퀴가 잘 구르지않아 힘이들어 고민하다가 구매 했어요 흡입력도 세고 이리저리 잘 움직여주네요,무게and흡입력and동작편리성
184269,흡인력이 좋아 청소가 잘되어 좋은데 충전한 시간에 비해 사용하는 시간이 짧아 아쉽다 밧데리의 성능이  좀 더 좋았으면한다  하지만 잘 사용하고 있다,흡입력and배터리
184271,주문 후에 10일 후에 받았구요배송 가능 일자가 미리 문자로 발송되었습니다  배송기사분이 자세하게 설명 후 설치해주셨어요 후기에는 유선보다 흡입력이 약하다고 언급이 되던데 조금 무거운것을 빼면 저는 개인적으로 만족스러웠습니다 특히 물걸레 기능과 흡입이 동시에 되다보니 무엇보다 편리했어요만족스럽습니다,무게
184272,품질 디자인 가격 배송 전부 마음에 들어요잘받아서  잘쓰고  있어요,디자인
184283,생각보단 흡입력이 약했어요그치만 친절배송 상품도 튼튼하고 앞으로잘 사용할게요 역시 가전은 엘지,흡입력and견고성
184288,디자인은 생각한대로 색상도 예뻐서 좋네요 흡입력도 괜찮구요 그런데 배터리 충전시간이 엄청 기네요 미세먼지까지 잡아준다니 믿고 써볼게요,디자인and배터리and흡입력
184290,무겁다고 해서걱정 했는데  괜찮고요모터 소리도 적고자꾸 청소하고  싶어요,소음
184291,다 좋은데 무게가 넘 무거워 손목이 아파 사용하기 힘듦장시간 사용 시 손목에 무리가 올 가능성이 높음 후회함 무선이면서 모터는 끌고 다는 형이 있었는데  지금은 사용후라 울며 겨자먹기로 그냥 쓰기로 함,무게and무게
184296,흡입력도 좋고 저렴하게 잘산듯해요,흡입력
184299,동생 선물로 사줬는데 만족한다고 합니다 한가지 모서리 쪽 청소가 아쉽다고 하여 별한개 뺐어요 그래도 있으니 너무 좋다고해요,청소가능영역
184302,원하는 날짜로 배송 잘 해주셨고 중간에 주문 폭주로 늦어진다고 했드는데 제  날짜에 왔습니다  조립은 쉬웠고 집이 간지나네요  대신 가격때문에 별하나 뺐어요,조립성
184303,저렴하게 잘 샀습니다 배송도 엄청 빠르네요생각보다 무거웠지만 적응되니 괜찮아요 아주 좋아요,무게
184311,유선청소기 쓰다가 너무 불편해서 코드제로 a9 구매했습니다 엘지설치기사님이 친절하게 설치해주고 설명해주시네요 물청소기능이 동시에 되니까 깨끗하게 청소되고 무겁지만 흡입 잘됩니다  비싸지만 아깝지않게 잘 사용하게 되네요 추천합니다,흡입력and무게
184312,심플하구  공간두  많이  안차지하구  먼지흡입도  좋아요,흡입력and디자인
184317,구석에서 흡입구가 갈라지는게 좋네여,청소가능영역
184318,고르고 고른끝에 가격도 적당하고밧데리도2개 적극추천합니다모양도 깔끔하고 벽면 별도 설치하지 않고보관이 벽면세우기 해서 편리함,동작편리성and디자인
184320,흡입력좋고 헤드가 가늘어서 구석구석 틈새까지 청소할수있어요 가벼워서 뭔가 약한느낌이지만 사용하는데 지장없고 가성비굿이네요,흡입력and청소가능영역and청소가능영역
184321,호스가 예전같지않고 뻑뻑하네요줄이 부드러우면 본체가 더 가볍게 느껴질텐데,기타
184324,처음 주문했을때 5월 23일 도착예정이였는데 5월 3일 도착 했어요디자인 화면 그대로 깔끔 합니다헤드가 엄청 많아요 다쓸수 있을지는 모르겠어요소리는 크지않은데 예전에 20만원대 보다 엄청 좋은지는 아직 모르겠네요 예전꺼는 외국제품이여서  as가 힘들었어요 lg는 그런걱정 없겠죠,소음and디자인
184329,좋아요 배송도 생각보단 빨리 왔어요 가볍고 좋네요 마음에 들어요 흡입력도 좋네요 선도 길어서 사용하기도 편하고 마음에 듭니다,흡입력and동작편리성and무게
184334,물걸레없는게 저렴해서 사려다 다 있는거 샀어요 사용해보니 좋아요 걸레크기가 좀 작아서 아쉽지만 걸레질 하면서 흡입도 되니  좋아요 다이슨은 필터쪽이 분리가 완전히 안되서 아쉬웠는데 코드제로는 분리되서 청소가능해서 좋아요 그래서 샀구요 소리도 생각보다 작아서 더 만족스럽네요,소음and유지관리and기타
184339,가격만큼이나 좋은것같아요 흡수력최고 그서쿳ㆍ 끝내주는군요  최고,흡입력
184341,흡입력 좋아요 방정리하고 코드제로 돌려놓고 쉬면될듯 하네요 좋습니다 배터리 내구성도 좋았으면 좋겠어요추천합니다,흡입력
184346,청소기 핸들링이 잘 안되네요불량인건지 이상하네요고객센터로 문의해야하나요사용해버려서 어찌해야 할지,핸들링
184359,잘받았어요 받자 마자  사용해보니  흡입력이 좋네요  잘쓸게요,흡입력
184367,생각보다 크기가 큰데 힘이좋아 청소잘돼요,흡입력
184368,생각보다 무거운거 빼고는 다 좋아요,무게
184369,생각보다  가볍고 사용하기 쉽네요,무게and동작편리성
184371,배송이 너무 늦은것 빼곤 가격 품질 모두만족합니다특히 저소음이라 좋네요,소음
184376,넘좋아요 부드럽게 잘밀리고 흡입도 만족해요,흡입력and동작편리성
184379,가볍고 끌고다니는데 션션하게 따라오네여 손잡이에 강약조절이 가능해서 넘 좋아요,조작편리성
184381,흡입력도 좋고  작으면서 실용적이네요,흡입력
184382,잠시 무선으로 갔다가 유선으로 다시왔어요흡입력 디자인색상 전부 맘에들어요,디자인and디자인and흡입력
184383,흡입력 아주 좋고 물이사하면서 제품 구매 했어요흡입력 아주 좋고 물 넣어서 물걸레 쓸 수 있어서 아주 좋아요무선이니 당연히 편하고무겁기는 한데집에서 쓰던 저렴한 청소기 무선도 그,흡입력and무게
184384,이사하면서 제품 구매 했어요흡입력 아주 좋고 물 넣어서 물걸레 쓸 수 있어서 아주 좋아요무선이니 당연히 편하고무겁기는 한데집에서 쓰던 저렴한 청소기 무선도 그,흡입력and무게
184399,배송은 예상대로 2주정도 걸렸구요뿌듯뿌듯 합니다조금 무게감이 있구요선물로받은 친구가 너무 만족합니다,무게
184400,정말 코드 제로 덕분에 청소가 즐겁기 까지 합니다  언제든 편하게  사용하기 좋고 무선이라서  필요할때마다 가지고 와서 쓰고 충천하고  넘좋아고  핸들링도  좋아서 구석구석 모서리나  침대밑 가구아래등에 너무 편하게 청소를 하게 된 좋네요  조그만 더 가벼웠으면 하는 바램은 있습니다 악세사리 청소도구를 변경하기도 너무 좋아서 아주 좋습니다  슬림까지해서  자리도 많이 차지 하지 않아서 너무 좋네요,무게and핸들링
184401,배송은 빠른 펀입니다제품은 흡입력은 좋으나 역시 팔이 아프네요색상도 화면 그대로이고 부품도 다 배송되었네요참고로 이 제품에는 침구흡입구는 포함되어있지 않아요 밧데리는 2개라서 청소 도중 멈추는 일은 없습니다 청소도 비교적 간편합니다,흡입력and무게
184411,오래 사용한 유선청소기랑 이별하고 무선청소기 a9신형을 만나니 편하고 좋다고 하시네요 흡입력도 좋고 복잡할 줄 알았는데 친절하게 설치도 다 해주고 가서 만족도 높으셨어요,흡입력
184412,예 배송도 빠르고 흡입력도 좋네요 색깔도 이쁘고요,디자인and흡입력
184415,소음 적고 남김없이 흡입력 좋아요 물걸레키트 별도구매했는데 쓱싹 깨끗이 닦입니다가격만 착해지면 베리베리굿,소음and흡입력
184421,바디가 가벼워서 퉁퉁 하고 끌려다니는것만 빼면 힘좋고 쓸만하네요,흡입력and무게
184428,흡입력도 좋고 가볍고 좋네요,흡입력and무게
184430,타사 무선청소기쓰다가 밧데리 수명이 짧아 큰맘먹고 구매했네요 윗부분이 무겁지만 소음 크지않고 잘되는거같아 만족스러워요 아빠가 침구청소도 도와주니 좋네요,소음and배터리and무게
184436,쇼파 밑이랑 아이방 침대밑엔 못들어가네요저희방 침대밑 높이만 재고 주문했던거라 휴조금 슬림하게 만들면 좋겠네요,청소가능영역
184441,재송  엄청  빨라서  놀랬어요색상  고급지고  상품도  너무  마음에 들어요,디자인
184447,아주 마음에 드네요 흡입력도 좋고,흡입력
184448,가격대비  잘 산거 같아요  소리가 약간 크긴해요,소음
184449,성능좋고 소음도 크지 않아요,소음
184451,빠른 배송과 좋은 품질에 만족합니다다만 손잡이에 있는 세기조절버튼이 청소중에 자꾸 닿아서 조절버튼이 움직이네요먼지봉투있는 청소기 사용하다 먼지받이를 비워야하니 번거롭고 또 정리해야하는 불편함이 있네요,조작편리성and유지관리
184458,디자인 성능 만족합니다강추,디자인
184461,제주도라 일주일이 더 걸린다했는데 생각보다 빠른배송이네요전부터 이 비싼걸 구매하고 팠지만 고민하다 결국 구매흡족강력흡입충전에 비해 생각보다 짧은 베터리그렇지만 편리한게 장점이라 괜찮다 생각합니다물걸레는 좀 물기가 있지만 이것도 편리하니까애기있는집이라 바로바로 닦을 수 있어 좋고 여러 가전제품을 하나의 청소기와 여러노즐로 사용하는것이 참 장점이라 근데청소하다보면 생각보다는 잘 안빨리는듯 한 느낌이 들때가 있어요여튼 사악한 가격만 빼면 만족합니다덧노즐보관 가방이 너무 마음에 드는 이유는 뭘까요기저귀가방 할뻔했네요,배터리and흡입력
184467,배송예정일은 그냥 임의로 넉넉한 날짜 대충 해놓은거라고 보면 맞네요구매하고 배송까지 2주 걸렸습니다중간에 전화 안걸었음 더 걸릴 수 도 있었을 겁니다청소기는 가볍고 단순하게 생긴게 깔끔합니다부속품도 다양하고 흡입력도 괜찮아요,흡입력and기타and무게
184468,청소기가 필요해서 lg 코드제로 구입하였는데 배송도 빠르고 흡입력도 강하고 일단 배터리가 분리되니 가장 좋습니다,흡입력and배터리
184469,청소기 너무나 마음에 쏙들어요 전에 쓰던재품보다 가볍고 성능도 좋고  꾀 마음에 쏙들어요 전에 쓰던재품은 성능은 좋아지만 소리가 시끄러워던 재품이고 요 재품은 조용한편에 성능도 좋아요 구성품도 매우 만족합니다 색상도 고급스럽네요,소음and디자인and무게
184470,배송이 일단 넘 오래걸렸어요 거의 3주그냥 인내심을 가지고 기다렸습니다 그동안 청소는 손걸래로 직접기사님 오셔서 후다닥 조립 사용설명해주시더라고요첫날 넘 열심히 청소한나머 엄지에 물집이 잡혔어요 아마 모터 무게가 있어서 그런거 같아요성능은 만족입니다 미세먼지까지 아주 잘빨아 들이는거 같아요 역시 가전은 lg,흡입력and무게
184477,무선 6개월 정도 썼는데 흡입력이 약하고 손잡이 무겁고 충전시간 오래 걸리고 무튼 청소기 바꾸니 속이 다 후련합니다 소음도 약한편이고 전체적으로 만족합니다,흡입력and소음and흡입력and배터리and무게
184481,생가보다 소음 적고 익숙해지니 가볍고 좋아요,소음and무게
184484,배송도 빨리 해 주시고제품도 아주 좋아요흡입력도 마음에 들구요침구 청소도 해 봤는데 아주 잘 되네요감사합니다번창 하세요,흡입력
184487,명성 그대로 좋아요 근데 여자가 들기엔 조금 무거운거같아요세컨청소기로 쓰기엔 좋습니다,무게
184491,그전에 쓰던 청소기가 소음이심해 새로 구입했는데 적당하고 좋아요,소음
184493,배송 한달걸릴줄 알았는데 생각보다일주일 안으로 왔고 lg기사님두분이 오셔서 설치한 설명  자세히 주고 가셨어요  흡입력은완전 좋습니다무선쓰다가 흡입력이 답답해서 유선으로 바꿨는데 영시 유선이 최고네여전에쓰던 lg싸이킹유선보다 흡입력 더 좋아요,흡입력
184494,큰기대를 했는데청소기 무게가 일단 무겁고앞에 청소기머리가 두꺼우서 낮은틈 공간은청소하기가 힘들고그렇다고 터보모드로 한다고 먼지를 흡입하지도 못함눈앞에 머리카락도 터보모드로 흡입못함롤러에 접촉되야 빨려들어감 청소기롤러도 앞에 쿠션이 없어서 부딪혀서 프라스틱 흠집날까봐 조심조심모셔야함롤러도 청소할려며 일자드라이버까지꺼내야하고청소기 먼지통도 은색필터만꺼낼수있지정작 먼지통은 물세척이안되서여간불편한게아님물티슈로 손으로 닦고 고무틈에 낀먼지는칫솔까지동원해야함가격대비 전반적으로 불편함,무게and흡입력and무게and견고성and유지관리
184495,21일에 주문했는데 어제 받았어요 주문이 많아서 오래걸렸나봐요 택배로 오는 줄 알았는데 기사님 오셔서 조립해주시고 폐가전도 수거해가셨어요  흡입은 보통이고 가벼운편이예요 침구용이 있어서 좋네요 돌려보니 먼지가장난아니네요,흡입력and무게
184496,집이 작아서 선 안바꾸고 청소다되구 가볍고 디자인도 이뿌네요,디자인and무게
184504,외관도 예쁘고 청소기능도 아주 좋습니다 만족합니다,디자인
184506,배송은 진짜 일주일걸렸습니다 그리고 토요일 아침7시부터 기사님 전화오시는건좀코너팍팍은 기대를 많이해서인지 생각보다 별로네요 선도 기존 사용하던것보다 짧고 소음도 크게 작다고 느껴지진않은것같습니다 여러모로 기대를 많이하고 오래기다려서 실망도 컸는데 다른 유선청소기에 비해 작고 가벼운것같아요,동작편리성and무게and소음
184508,아주 좋아요 흡인력 좋고 분리 합체 부드럽고 80프로 만족 선이좀짧아요,흡입력and동작편리성
184510,빠른 배송 예쁜 디자인,디자인
184518,흡입력도 좋고 사이즈 작아서 좋아요가성비 좋습니다특히 두드려서 침구 청소 할 수 있어서 만족 합니다,흡입력
184519,물걸레 포함 풀세트로 구입하자니 금액이 부담되고 어차피 물걸레는 손으로 직접해야 되는 부분이 많기에 제외 꼭 필요한 사향으로 카드 할인까지 받다보니 부담이 확 줄어들어 고민 몇 달 했는데 기분좋게 구입하게 되었습니다 홈쇼핑에서 여러가지 사은품 받지 않고 금액이 내려가니 돈 버는 느낌까지 드네요 약속한 배송일에 도착 3일 정도 소요 배송기사님 사용 안내 잘 해주시고 잘 사용중 입니다 배터리가 윗쪽에 있어 무게감 때문에 손목에 약간 부담되기는 합니다 소음도 크지않고 흡입력도 좋구요 아직 모든 사향 사용 전이지만 좋은 건 확실 하네요 물걸레 필요시 추가 구입 가능하니 이것도 좋은 점인 듯 한 달 사용 해보고 추가 상품평 올려볼까 합니다,무게and소음and흡입력
184522,청소기기본성능은 좋습니다 다만 생각보다 크기가 크고  이동에 조금 불편합니다 그리고 청소기자체에 보조head일자 솔형 head를 수납할 공간이  없어서 별도로 보관해야 해서 번거롭습니다 왜 수납공간을  안만들었는지는 몰라도 청소기 외부에라도 있으면 좋을것  같은데 먼지배출 필터청소는 간편하고 소음은 보통 수준입니다,유지관리and소음and동작편리성and유지관리
184524,좋어요성능도 좋고 미세한 먼지도 잘 빨아드려요,흡입력
184528,가볍고 좋은데 발바닥에 무게감이 없어서  흡입력이 없는거처럼 느껴져요익숙해지면 괜찮겠져,무게
184535,사용하기 좋아요 흡입력이 좋네여충전형쓰다가 청소시간이 오래걸려서 구매했는데 만족합니다 기사님이 너무 친절하시네여배송도 4일걸리듯,흡입력
184537,베스트샵에서 직접 물건을 보고 A948레드 할인행사해서 고민하다가 A958 중 가장 저렴으로 구매 LG에서 직접 배송 및 조립 설치까지 일사천리로 해주셔서 직접 조립 수고를 덜었어요 설치 기사님이 친절하게 사용법도 설명해주시고 정리도 해주셔서 감사합니다 청소해 보았는데 핸드링이 덜 부드러운 느낌을 받았구요 기본인 마루흡입구 양 옆으로 먼지가 묻는게 보이네요먼지 사진은 용량이 커서 못 올라가네요 그리고 연속으로 청소할 일이 없으시다면 듀얼 배터리까지는 필요수도 있을듯 해요 100 완충으로 방 3개 거실 주방까지 한번에 끝냈어요1년 사용하면 불가능할수도 있겠지만요 A948 과 A958 의 가격차이가 크지 않으니 비교해보시고 알차게 구매하세요,핸들링
184538,베스트샵에서 직접 물건을 보고 A948레드 할인행사해서 고민하다가 A958 중 가장 저렴으로 구매LG에서 직접 배송 및 조립 설치까지 일사천리로 해주셔서 직접 조립 수고를 덜었어요 설치 기사님이 친절하게 사용법도 설명해주시고 정리도 해주셔서 감사합니다청소해 보았는데 핸드링이 덜 부드러운 느낌을 받았구요 기본인 마루흡입구 양 옆으로 먼지가 묻는게 보이네요먼지 사진은 용량이 커서 못 올라가네요그리고 연속으로 청소할 일이 없으시다면 듀얼 배터리까지는 필요수도 있을듯 해요100퍼센트 완충으로 방 3개 거실 주방까지 한번에 끝냈어요1년 사용하면 불가능할수도 있겠지만요A948 과  A958 의 가격차이가 크지 않으니 비교해보시고 알차게 구매하세요,핸들링
184542,먼지통 신형으로 교체하시면 본체에 묻은 먼지도 씻어낼수 있어요As 받으세요,유지관리
184549,청소기 하나 배달에 3주 걸린 건 난생 처음이네요하하하2만원 할인쿠폰 때문에 참았지만판매자의 마인드가참본체만 놓고 본다면 그럭저럭 괜찮은데필요없는 구성품을 추가해서 제품 금액을 올리는 건좀치사하다고 느껴지네요본체는 비슷하고 더 싼 제품이 있지만청소기 흡입구가  좌우로 졉혀지지않아어쩔수 없이 이 제품을 좌우로 졉혀지지 않으면진짜불편합니다물걸레 침구용만 제외해도34만원은 내려 갈 것 같은데,기타
184550,품질 디자인 가격 배송 전부 마음에 들어요가볍고좋음,디자인and무게
184551,특가라고해야하나  원하는 제품행사해서 구입했네요 포인트 캐쉬백다포함해 100쪼금안되는 가격이네요 거치대도 탄탄하고 생각보다 가벼워서 좋구  소리도 작고 흡입력은 조금떨어지지만 끌고다니는것보다 훨씬편해 크게신경안쓰이네요잘쓸게용,무게and소음and흡입력and견고성
184562,삼성청소기에 비해 가볍고 먼지 또한 깨끗하게 비울 수 있어 좋습니다 전기코드 길이가 짧아 아쉬워요,무게and동작편리성and유지관리
184572,역시 유선이 흡입력이 더 좋아요 만족스러워용,흡입력
184573,역가성비 아주 좋네요 역시 흡입력은 유선청소기가 짱이네요,흡입력
184575,성능은 좋고요 그런대 근래에 타 브랜드에서 신상품이 출시되서인지 가격이 확 다운됐네요 산지 얼마 안되고 가격이 다운되니까 좀 그렇네요 그리고 먼지 통부분이 좀 약해보입니다 설치는 직접했네요그냥 바닥에 설치했지요 벽에 거는형태로의 설치면 어려울것입니다 설치 때문에 배송지 변경을 요청했더니 주문을 아에 취소하고 다시 주문하라는대 판매자는 전화를  안받는겁니다,견고성
184576,생각보다 조용하고 잘 빨아들여서 좋았어요 흡입구 다양한것도 좋구요,소음and흡입력
184577,생각보다 일찍 배송이 되어 좋았고기사분께서도 친절하게  설명해 주셔서 잘 사용하고 있습니다약간 무게감은 있으나 움직임이 부드럽고  오래 청소하지 않으니 괜찮아요코드없이 자유롭게 할 수 있어  자주 사용하게 됩니다,무게and기타
184578,배송도 빠르구요사진은 기본흡입구구요물걸레용 침대용 청소용등 다양한 흡입구들이 줄줄이 들어있어서 종류수에 놀랐네요흡입력방바닥이랑 붙을정도로 강력하네요 그래도 바퀴가 있어 미끄러지듯 청소가능해요먼지통도 분리하기쉽고 물청소도 할수 있어서 더 좋네요,흡입력and유지관리and유지관리
184583,무게가 조금 있어서 침대 밑을 청소하는데에는 조금 힘이들지만 무엇보다 편하고 파워도 강해서 대만족입니다 특히 배송하시는 분께서 요청하시는 부분을 친절하게 처리해주셔서 정말 좋았습니다,무게
184584,2주정도 사용해보고 후기올립니다 다른분들 말처럼 무게는 좀 있네여 연약한 사람아닌데도 손목에 묵짐함이 느껴집니다  그래도 줄달고 청소기 끌고 다니는거에 비하면 아주 편하고 좋아요 더러운게 보일때 언제든지 청소가 용이하다는게 젤 큰 장점인듯해여 그전엔 청소기 꺼내기 귀찮아서 부직포 밀대를 즈로 사용했었거든요 고개를 살짝만 숙이면 얼굴쪽으로 바람이 바로 오네요 그부분이 살짝 아쉽지만 그래도 잘쓰고 있고잘쓸께여,무게and기타
184588,좋아요조용하고힘도쌔요,소음and흡입력
184589,흡입력 정말 좋네요  조용하다고는 할수없지만  청소가 정말 잘되네요,흡입력and소음
184590,흡입력 넘 좋아요침구 청소 기능 너무 좋아요 먼지 보고 경악,흡입력
184591,화면으로 봤을때 색상은 그리 맘에 들지 않았지만 직접받아보니 훨씬 괜찮았어요 LG 기사님이 직접 배송과 설치를 해주시고 설명도 잘해주세요 감사합니다,디자인
184592,혹시나했는데 역시나일주일에23번 잠깐 쓰는데 한달도 안되서 단자부위 깨져서 충전단자 너덜거리네요아끼려다 돈버린 느낌 입니다정품구입권해드려요,견고성
184597,청소기 소음도 적고 흡입력도 좋네요 배송도 빠릅니다,소음and흡입력
184599,주문하고 22일만에 받았네요 약속 날짜 하루 넘기고 생각보다 시끄럽기는 하지만 잘 사용합니다,소음
184603,조금 무겁긴 해도 청소하기엔 아주 좋은 제품입니다 한밤에 청소해도 되는 좋은 제품입니다,무게
184610,간단히  청소할수 있어 좋아요 유선에 비해 흡입력은 마니 적지만 조금만청소해도 먼지가 많이 쌓이네요 편하고 좋아요물걸레 청소는 조금 물만 바르는 느낌이네요,흡입력
184620,배송이 정말 빠르네요 생각보다 소음도 괜찮고  흡입력도 괜찮습니다 무난한 것 같습니다,흡입력and소음
184624,배송도 빨리왔구요 제품도 간단해서 직접 조립했습니다 요즘 워낙에 유튜브 설명이 잘되어있어서 좋네요 제품도 깔끔하고 청소할 일만 남았네요 엘지는 사랑입니다,디자인and조립성
184625,배송도 빠르고 작동도 잘되네요 듣던대로 흡입력도 좋네요,흡입력
184626,배송 엄청 친절 빨랐구요청소기는 툴이 많아 여러모로 사용하기 좋습니다  다만 본체 무게가 조금 가벼워  쉽게 이동이 되는데 이건 사용자에 따라 호불호가 있을듯 하구요 가성비 생각하면 최고라 생각됩니다,무게and기타and핸들링
184634,너무 만족스럽네요 무게도 생각보다 무겁지않고 부드럽게 움직여져서 만족해요,핸들링and무게
184638,흡입력은 딱 청소기 브러쉬 있는곳까지만 됩니다청소기 헤드 돌돌이만 특허수준바람 배출구 얼굴로향함  무거움35평 아파트 흡입력 2단으로 겨우 청소함물걸레시 꼭 밧데리 2개 필수더욱 연구하세요,무게and위생and흡입력
184639,흡입력도좋고잘굴러다니고따라와요먼지도돌아가면잘모이고좋아요,흡입력
184640,흡입력 무난하고 그냥저냥 무선제품보다는 나아요,흡입력
184648,주문하고 3주하고도 3일만에 물건 받았네요청소기가 이렇게 반가울줄은상자 배송 잘되어 왔구요 물건 조립이랄것도 없지만그래도 어렵지않게 저 혼자 조립했네요저희집 32평인데 강모드로 한바퀴 돌려도 무난하게 쓸수있겠네요 소음은 저는 유선보다 훨씬 작게 느껴지구요 헤드밀림도 좋으네요 무게는 유선 끌고다니는거나 별차이없이 느껴지구요다이슨은 안써봤구요 저는 lg상품을 워낙 좋아해서금방금방 쉽게 쓸수있어서 너무 좋으네요기다린만큼 저는 만족합니다배송만 조금 빨리되었으믄 더더 좋았겠네요,핸들링and조립성and소음
184651,진짜 좋아요 그런데 생각보다 조금 무겁더라고요 곧 적응될듯,무게
184659,배송이 4주걸린다고했는데 2주도 안걸려서왔어요자체 배송이라 엘지기사님이 오셔서 직접 조리해주고  제품설명방법까지  친절히 잘해주셨어요가볍고 흡입력이 좋아요다만 줄이 짧아서 중간에 코드를 바꿔서 키운다는 단점이 있네요,흡입력and무게and동작편리성
184660,돈아까워요 사용을해봤으니 반품도안되고 속상하지만 어쩔수없네요  일단 흡입력은 강으로 했을땐 괜찮은데 문제는 25평아파트인데 배터리두개로 물청소까지 빠듯하네요 급히서두르셔야해요 또 기존 청소기는 앞좌우 흡입을하니 한번지나가면 앞 뿐아니라 주변도 청소가되는데 이건 돌돌이방식이라 감고지나간 앞부분만되요 반드시 앞으로지나가야되요 앞부분도 뭉툭해서 모서리나 가구밑 틈새는 거의 청소가 안되네요하무엇보다 배기구가 앞으로 있다보니 사선으로 기울여서 청소를 하게되니 얼굴에 바로 바람이와요 아무리 깨끗하대도 청소기에서 나오는바람 반갑지않네요강아지털 때문에 샀는데 한번 사용하고나니 밑흡입구근처 나사바퀴에 개털이 엉켜서 빠지지도 않구두번 썼어요 반값이라도 주신다면 환불하고싶어요,청소가능영역and위생
184664,소음도 심하지않고 잘 사용하고있습니다,소음
184665,소리도 크지 않고 성능도 좋아요,소음
184666,설치 기사님께서 잘 설치해 주고 가셨습니다설명도 잘해 주시고요넘 좋았습니다약간 무겁다는 느낌은 있지만 흡입력이좋아 청소가 잘 되는 느낌입니다,흡입력and무게
184668,빠른배송화면이랑 색깔 똑같아요물청소도 잘닦이고 흡입력최고최고매우만족입니다,흡입력
184674,배송은 6일정도로 늦었지만 가성비는 최고입니다 디자인도 귀엽고 흡입력도 짱짱 세네요,흡입력and디자인
184677,배송 빠르고 제품 좋고 근데 살짝 무겁습니다,무게
184680,모터 소리가 찌르는듯하다는 분도 있는데 생각보다 조용하고 흡입력 엄청 좋다네여 생각보다 조립 쉬워요 걱정마세여,흡입력and소음and조립성
184681,디자인도 예쁘고 성능도 좋아  만족합니다,디자인
184682,기존에 8년 가까이 쓴 싸이킹이 이제 수명이 다해서 고민없이 다시 엘지 싸이킹으로 선택했구요 그만큼 기존제품 고장없이 만족하며 썼어요 받아서 조립 금방 해서 바로 사용해보았고 무게는 기존제품이 워낙 무거워서그런지 괜찮아요 근데 크기가 오히려 더 크네요바퀴 잘굴러가는것도 전보다 만족하고 먼지압축되는것 넘좋구요 소음도 적당 세기나 흡입력 좋아요 단점이 젖혀지는흡입구 전 너무 불편하네요 사진처럼 완전히 젖혀지지도않고 벽부분 일자로 밀고싶은데 자꾸 혀져서 불편해요 소파랑침대 밑 청소는 더불편 흡입구가 뜨기도 하고 침대다리부분 전처럼 꼼꼼하게 청소가 안되어서 불편해요 필터도 더 좋아져서 유선은 고민없이 선택했는데 흡입구가 아쉽네요 아직 새청소기에 적응이 안되어서일까요,흡입력and핸들링and유지관리and청소가능영역
184686,가볍고  사용하기 편해요,조작편리성and무게
184687,흡입력은 딱 청소기 브러쉬 있는곳까지만 됩니다청소기 헤드 돌돌이만 특허수준바람 배출구향함  무거움35평 아파트 흡입력 2단으로 겨우 청소함물걸레시 꼭 밧데리 2개 필수더욱 연구하세요,무게and배터리
184688,흡입력 대박이네요 무선 사려다가 유선 샀습니다 만족합니다,흡입력
184689,흡입구가 너무 가벼워서 달라붙는 느낌이 없고 너무 쉽게 움직여요,무게
184690,배송은 느려요무게감있지만 상품은 좋아요필터 그늘에 말려야하고 충전시간이 좀길어요기다린만큼 제품은 좋아요,무게and배터리
184693,부모님이 좋아하세요 파워도 쎄구요 청소하고 난 뒤 집모습인데 깔끔하네요,흡입력
184696,청소툴이 다양해서 좋아요특히 침구팍팍 대만족 합니다디자인 맘에 들어요,디자인
184699,진짜 흡입잘되고 좋아여 가벼워서 좋아요,흡입력and무게
184700,생각외로 엄청 좋아요최하단으로 해도 집안 먼지며 온갖 것을 다 빨아 당기네요중국산3만원대를 사용했는데 1년도 못가 흡입력이 떨어져서 속상하다기 요것을 구매했아요제겐 고가지만 청소도구는 신나야 자주하게 되니깐 잘 산 것 같아요소음은 보통이에요감사합니다잘 쓸게요,흡입력and소음
184701,줄짧은거 외엔  불편한거없이 잘사용하고 있어요만족합니다,동작편리성
184703,좋아요 흡입력도 좋고 청소가 잘되요,흡입력
