리뷰 번호,리뷰 원문,카테고리
60845,소리 크면 방해되더라구요 저소음이라니 좋은데요,소음
60848,일단 디자인이 너무 이뻐요 화이트랑 고민했는데 실버색상하길 잘했어요 배송도 빠르고 설치기사님도 친절하게 잘 해주셨어요,디자인
60849,식기세척기 정말 예쁘네요 이사갈예정인데 이사가면서 사고싶어서 엄청 고민중인데설치모습 사용모습보니 더 사고싶어지네요,디자인
60858,드디어 식세기를 설치했네요크기나 색상은 이미 실사관찰완료라서 알고있었고요소음은 생각보다 있는걸로취침시에는 사용하지말아야겠다는생각은 들더군요주문후 설치기사님은 바로연락을주셨는데주방장 리모델링업체 연락이 일주일넘게 오지않아 고객센터문의를했더니  주문자가 직접 장을 짜서 설치해야한다는 요상한 답변을받아서 잠시 황당했다가  상담원께 정중히 다시알아보라고해서 리모델링업체에서 원하는 연락을 받는 헤프닝도 있었네요1회기준  전력사용량과 물사용량에대한 궁금증이 있었는데  LG기사님도 잘 모르시더라는연구데이터가 분명있을것같은데그건 제가 알아봐야겠네요구매후 간발의 차로 청구할인금액한도가 5만원에서 10만원으로 올라서 속이 쫌 쓰리긴했지만 먼저 설치해서 더 빨리 쓸수있는걸로 만족하며,소음
60865,15개월 아이를 키우면서 설겆이는 두려움의 존재이죠주변에서 식기세척기를 추천해서 여러제품을 고민하던중 엘지 제품을 구매하게 되었습니다 금일 배송받자마자 작동했죠듣던대로 설겆이도 너무 깨끗하게되고 아기 젖병도 살균소독되니 너무 만족스럽스럽니다 이제 육아에 조금더 전념할수 있을것 같습니다 화이트색상 너무 이쁘고 깔끔하네요 그리고 설치해주는 기사분 정말 최고입니다 친절하게 잘 설치해주셔서 감사합니다,디자인
60881,저희애들은 방문닫고 잘나이가 되서요  아이가 어린가봐요 종료음 소리 더 줄여도 될것같긴하더라구요 전 자동문열릴때 드드득인가 쩌억 하는 소린가 매번 뭐지 하고 놀래네요,소음and소음and소음
60891,잘씻기고 주방벗어나면 소리도안나요,소음
60893,구버전 LG 식기세척기 사용후 신버전으로 쓰니 확연히 다르네요자동 문 열림이 되니 세상 편하네요저녁에 식사 준비하고 설거지 하는데 시간이 너무 오래 걸렸는데 식기세척기 사용 후 저녁 시간이 여유로워졌어요건조기 보다 더 애정해요,동작편리성
60900,와웅 넘깔끔 예쁘고 고급져보여요,디자인
60918,사전방문으로 싱크대 가구장을 빼기로 상담하고 이틀 후에 시공 설치하였습니다 배수호수가 짧지 않을까 걱정했는데 설치기사님이 꼼꼼하게 잘 연장해주셨고 설명도 친절하게 잘 해주셨어요 식기세척기는 색깔이 참 고급스럽고 예쁩니다 주문한 세제가 아직 안와서 스팀리프레쉬 모드로 쓰던 그릇들 돌려보았는데 소음도 적고 깨끗하게 잘 되는것 같아요 앞으로 설거지 부담이 줄어들거라 생각하니 정말 좋습니다,디자인and디자인and소음
60921,마음에 쏙 들어요 돈 절약 차원에서 실버 선택했는데 진그레이장이랑도 너무 잘 어울리네요 아직 입주 전이라 설거지는 못 해봤지만 기사님이 엄청 친절하게 꼼꼼히 설명해 주시고 말끔히 설치해 주셨어요  역시 엘지가 짱입니다,디자인
60926,기사님 모두 친절 화이트라 깨끗함,디자인
60927,기름진 그릇  완전 최고요식판그릇 잘 닦여요다만 냄비에 누른 찌꺼기는 잘 안 닦여요만족하며 쓰고있어요소음도 크게없구요,소음
60934,걱정했던 배송 엄청 빨리왔어요 설치기사님도 많이 친절하셨고 디자인도 너무 이쁘고 만족합니다잘쓸께요,디자인
60953,정말 고민 많이 하다가 구매했어요 지금 사용한지 이틀되었는데 삶의 질이 확 향상된 기분이에요장점 아무래도 주방에 두고 늘 보게 되니 디자인을 신경쓸 수 밖에 없는데 심플하면서도 고급진 외관으로 주방 분위기가 한층 밝아진 것 같네요접시꽂이가 충분히 많고 쓰지 않을 땐 접을 수 있어서 참 편해요높낮이 조절 되는 부분도 좋고요 저는 스탠딩으로 했는데주방구조 때문에 매립했을 때보다는 소음이 날 수 밖에 없다고는 하시더라고요 그래도 거슬릴 정도의 소음은 없어요 밤에도 부담없이 사용할 수 있을 듯해요자동으로 문열려서 건조되는 것도 만족스럽고요설치기사님도 정말 친절하게 잘 해주셨어요단점아직 사용을 오래 한게 아니라 익숙하지않기도 하고 만족감이 커서 단점을 찾기가 어렵네요진작 살걸 그랬어요,디자인and공간효율성and공간효율성and소음
60959,정말 만족해요 애벌 설거지만 하고서 기름기가 가득한 그릇도 뽀독뽀독 소리가 날 정도로 깨끗하게 설거지됩니다 제가한것보다 깨끗한것 같아요 생각보다는 소음이 조금 있는것 같기도했는데 적응하니금방 괜찮네요 구연산으로 린스만들어서 사용하니물때도 안생기고 정말정말 만족해요 강추합니다,소음and위생
60987,식기세척기는 스팀기능 문열림기능이 제일 중요하다고 하고 아스콘을 사용하지 않는 제품을 찾다보니 엘지 식기세척기로 결정하게 됐어요미드나잇 색상 하고 싶었지만 싱크대 필름시공 할 예정이기도 하고가격차이가 꽤 많이 나서 화이트로 했어요 생각보다 화이트가 예뻐서 마음에 드네요또 시끄럽다는 후기를 봤는데 소음은 동영상처럼 가까이서 들어야 그렇고 돌려놓고 티비 보는데 거슬리지 않을정도인거 같아요 대신 배수 될때 물 내려가는 소리는 꽤 크게 들려요 세탁기 돌아갈때 물 내려가는 소리처럼요 설치기사분도 친절하시고 설명도 잘해주셔서 넘 좋았습니당 이제 설거지옥에서 탈출이네요 결제해주신 남편님께 무한 감사,디자인and디자인
60991,식기세척기 사용하던 사람은 식기세척기 고마움에 다시 찾을수 밖에 없어요 가전제품은 가성비 따져도 lg가 좋다고 생각하는 사람으로서 엘지식기세척기 디자인도 깔끔하고 아주 맘에 듭니다,디자인
60997,문열림기능 최고얏디자인도 이뿌고,디자인
61017,추석 전날 주문해서 몇일전 설치 완료 습니다부모님 선물로 사드렸는대 굉장히 좋아하시내요같이 테스트 삼아 돌려보니 소리도 굉장히 조용하고 깨끗하게 잘되내요같이 온다는 세제는 나중에 따로 같이 오는건지 안와서 처음에 돌리려면 식기세척기용 세제는 따로 사놔야겠더군요,소음
61020,볼때마다 간지좔좔 색상도 고급지고 설거지안해두 되니깐 너무 편하겠다 집만넓으면 나도하나들여놓을텐데 머리에 이고 살아야할판식판바꿔야겟어 종종,디자인and디자인
61054,일욜주문 화욜사전방문 수욜 설치 했습니다 남편이 얘 일하고 있냐고 물어볼 정도로 소음적고 그릇 뽀드득 깨끗하게 세척됩니다명품 밀x랑 고민하다가 필요한 기능 다 있고 가격도 백만원정도 차이나고  추후 AS도 고려해서 LG제품 선택했고 만족하며 사용하고 있습니다특히 기름 묻은 그릇이 깨끗하게 세척되서 너무 좋아요손빨래 할수있어도 세탁기사용하고 빗자루 걸레 있어도 청소기 사용하고 바람햇볕 있어도 건조기 사용하듯 식기세척기도 같은 이유인듯 합니다워킹맘인데 운동할수있는 빈틈이 생겨 좋아요,소음
61070,lg 알아봤는데 소음이 거의 없다고 하더라구요 얼릉 사서 저도 신시계릉 느껴보고 싶어요,소음
61071,앙깔끔한 식기세척기 디자인부터 제맘을 훔쳐버리네요 살균처리까지 되니까 속이 시원하다면서 뽀도독하이 딱 맘에 들어용,디자인
61074,9월 5일 주문했는데 10일날 빠르게 배송 설치 받았습니다씽크대공사 해논상태라 사전방문없이 진행되었어요2주정도 사용했는데요설거지 지옥에서 탈출했습니다 손으로 설거지 한 세월 억울해죽겠습니다빨리들 설치하세요 깨끗하게 잘 닦이며 식기에서 광이납니다사은품으로 주신 에코버 세제도 만족입니다스팀기능도 너무 맘에 들어요  의외로 소음이 없어 놀랬어요대만족입니다구지 단점이라고 하면  컨트롤러가 윗부분에 있다보니  깔끔하기도 하지만  작동시  감춰지기 때문에 남은시간을 볼수없는 틈새사이로 봐야하는디오스 식기세척기 사랑입니다,소음and시인성가독성
61077,식기세척기 너무 좋다 디자인도 예쁘고,디자인
61127,너무좋아욪소음도 없구요  세척도  여전히 잘됩니다전기세도 별 차이도  없어요,소음
61135,저도 23인용 쓰는데 이제 식기 세척기는 그냥 있어야 될거같아요식기 살균도 그렇고저도세제는 넬리 비추에요세제 자국 남아요,위생and위생
61144,저는 에코버도 쓰고 다른세제도 쓰는데 냄새안나고 너무 편하게 사용하고 있어요,위생
61182,식기세척기 넘 편하고 좋아요수저 주걱 놓을공간도 있어 좋구요 높이조절에세척이 끝나면 자동문열림이 되니 밤늦게 돌리고 잠들어도 넘 편해요,공간효율성
61185,소리도 조용하고 세척 잘 됩니다세척후 반짝 거려요근데 쇠냄새가 좀 납니다설치기사분 말로는 고온세척이라 어쩔수 없는 부분이라네요,위생and소음
61194,봉사처 봉사선물인데 기간내 깔끔히 설치해 주셔서 넘 감사합니다성능은 물론이고 디자인까지 예뻐 받으신분이 넘 만족스러워 하셨어요넉넉한 수납하며 깨끗한 세척 넘넘 짱입니다,디자인
61227,그런데 밀레도 끝나고 열면특유냄새나요크고 자동문열림기능있음ok듯해요짐3인14인용 조아요,위생
61232,지금 sk쓰는데 별로예요열면 특유의 냄새가 나요3인가족이면 8인용도괜찮긴한데12인이면 냄비 후라이팬 다떼려놓을수있어서 좋긴할꺼예요,위생
61233,주문하고 4일만에 설치했습니다 설치 기사님은 친절하셨고설치후 작동법 알려주셨습니다 식기세척기 소음은 거의 없을정도로 조용하고 세척도 깨끗하게 되는거 같습니다 식기세척기 2단3단에 접시나 냄비는 잘 싯기는거 같은데 1단 국자같이 음푹한 거는 잘 안되는거 같습니다 세척시간은 기능 몇개 추가하면 2시간정도 되고 종료시 자동문열림 기능이 있어 편리합니다,소음and동작편리성
61238,전 sk 자동문 열림 가능 있는 건데아주 잘 쓰고 있어요 물때 자국 같은거 전혀 없고 세제랑 린스 잘 조절 하심,위생
61239,저흰 sk쓰고 있어요 엘지를 안써봐서 비교는 못하지만 정수필터 달려있고 자동문열림 기능있고 만족해요근데 엘지든 sk든 그냥 식세기는 사랑입니다,동작편리성
61245,저도 이제 일주일 되어가는데 설거지 끝나고 문열어주면 음식물 냄새 나는데어떻게 하고 계세요,위생
61249,저도 글 검색하다 댓글다는데요 저도 애코버쓰는데 그릇이랑 컵이랑 등등 이상한 애매한 냄새가 나는데 as신청 넣어야하나 새거라서 냄새나는건지  어떻게 하고 계세요,위생
61267,일단 소음이없어 마음에드네요도서관정도의 소음이라면 밤에도안심식기를 세척해준다는게 신기하기도하네요,소음
61271,우왕 이 색깔 너무 이뻐서 어쩔나도 싱크대 어두운 거 하고 식세기 미드나잇으로 하고 싶다능,디자인
61274,sk 터치이랑 엄청나게 고민하다가 as나 이사시 이전설치가 원하는 시간에 받을수있다해서 선택했어요  우선 프리스텐딩 하면 소음이 좀 있다던데 생각보다 소음이 적어서 밤에 돌려도 조용하네요  고온살균은 1번 사용했는데 굳이 하지 않아도 될것같아요 깨끗하게 잘 씻겨서 나오네요  설거지적을땐 하단에만 넣어서 해도되고  저녁시간 독박육아하는 저로선 아이들 밥먹이고 설거지하기 바빴는데 아이들과 과일먹거나 책읽어주거나 놀아줄 시간이 생겼고  늦게먹는 아이들에게 빨리먹으라고 재촉안해도 되니 아이들도 저도 좋네요  식기세척기 없는분들은 얼른 사시길 권해드려요 생활이 여유로워집니다  아이들과 신랑이 더 좋아하네요,소음
61279,와 깔끔한 디자인부터 눈길이 하나 잇음 든든하겟어요,디자인
61295,아 밀레도 냄새가 나긴 나나봐요밀레가 가전계의 끝판왕이라고들 해서 써보고 싶은데 가격도 끝판왕인 거 같더라구요답변 정말 감사합니다,위생
61312,설치기사님께서 친절하고 깔끔하게 작업해주셔서 너무 마음에 들었어요 그리고 사용전엔 이게 설거지가 잘될까 의심했었는데 사용하면서 건조기나 로봇청소기 다이슨 청소기보다 더 만족스럽고요 신세계 입니다 디자인도 멋스럽고요 정말 설거지 할일이 없게 돼요,디자인
61314,사전 방문도 너무 빨리 와주시고 너무너무 친절하셨습니다디자인이나 색상도 너무 예쁘고 저렴하게 잘 구매했습니다배송 설치 정말 다 백점입니다감사합니다,디자인and디자인
61316,빠른배송과 깔끔한 설치 좋아요 특히 소음이 거의 없어요세척도 깔끔하고 너무 편해요,소음
61322,건조까지 돌리면 고여있는 물 빼고는 다 말라있어요 린스 같이쓰시거나 린스성분까지 있는 세제 쓰셔야 건조 더 잘되는것 같아요,위생
61326,LG 식기세척기도 디자인부터 기능성까지 너무 좋은걸요기회가 되면 저도 직접 사용해보고 싶네요,디자인
61347,진짜 설거지 세상 귀찮은데식기세척기 생기면 살림이 2배는 편해진다던데디자인도 예쁘고 넘 탐나네요,디자인
61350,제품 보유대수가 부족하여 많이  기달릴수있단 상담원의말에 절망하고있었는데 운좋게도  통화한 다음날 제품 재고있다하여 설치바로받았습니다  디자인 컬러 너무 맘에들고 소문듣던대로 너무 깨끗하게 잘닦여요 정말 신세계네요 고민하시는분들 고민마셔요,디자인
61374,디자인 색상 너무 이쁩니다 디오스 냉장고와 맞춤인듯 만족합니다 표준으로도 세척력이 무척 좋네요  그릇 만져봤는데 완벽세척 건조도 걱정없어요 완료되면 저렇게 문이 살포시 열려요스팀기능 더 기대되네요 가전제품중 만족도 일등입니다 설거지가 고민이신분들 세척력 고민이신분들 그냥사시면 됩니다,디자인
61380,어쩜 주방 인테리어 깔끔멋스럽게 잘 어울려요식세기도 엘지가 잘 만들었더라구오,디자인
61415,안녕하세요6인용 식기세척기 검색하다 들어왔는데요 블로그 잘 봤습니다현재 sk6인용 사용중인데 탄내라고 해야되나 특유의 냄새가 너무 많이 나서 디오스로 교체해야 되나 고민중이에요식기세척기 없는 생활로 돌아가긴 싫어서 포기는 못하겠어요 디오스 제품은 사용시에 냄새 나진 않나요,위생
61425,주문하고 몇일만에 설치받았어요  색상 고민많이 했는데 저희주방엔 실버도 잘 어울리네요 디자인도 맘에들고 소음있을까 걱정했는데 생각보다 크진않네요 만족합니다,디자인and디자인and소음
61469,완전 좋아요 조용 하고 깨끗하고,소음
61478,우와 식기세척기 진짜 좋다 디자인도 겉에서 봤을때 고오급설거지가 줄어서 그것도 진짜 살림에 도움될듯,디자인
61526,저 이거 진짜 집이 놓고 싶은 아이템 중에 하나인데 집에 놓을 자리가 없어서 너무 슬픈 디자인 깔끔하고 기능도 눈에 딱 띄는 것이정말 들이고 싶네요 부럽습니다,디자인
61532,우와 저도 이거 보니 들이고 싶네요진짜 있으면 편할것 같아요 대가족이 되다보니 한끼 먹고 만들고 설거지하는것만 산더미인데 말이죠 디자인도 넘 이쁘고 탐내네용,디자인
61536,와우 정말 깨끗하게 세척이 되는군요 예전에 저도 식기세척기가 있었는데 시끄러워서 자주 사용하지 못했는데 요즘나오는 식기세척기는 도서관 소음이라니 정말 대박이네요 싱크대에 올인원이라 더 좋아보여요 디자인도 굿,디자인
61555,사진이랑 동일하고 사용하니 편하네요소음도 없어서 동작하는지 모를 정도네요싱크대랑 색깔도 잘어울려서 좋습니다,소음and디자인and디자인
61557,명절이 있어서 드디어 설치를 했어요 증정 세제는 아직 오지 않아서 개별로 구매해서 사용했구요 린스 필수로 사용하라고 하던데 린스 사용 안 해도 건조 잘되고 물 자국도 안 남네요 빨간 음식 기름진 음식 먹고 난 후 식기 한번 헹군 후 넣었더니언제 그랬냐는 듯 말끔하게 나오네요 투명 유리잔은 반짝반짝 빛이 나더라고요 대만족입니다 왜 진작 안 샀나 싶네요 그릇 넣는 게 아직은 좀 서툰데 금방 손에 익을 것 같네요 완료된 식기들을 보면 뽀득뽀득 따끈따끈 기분이 좋아요 물 빠지는 소리가 나서 흠칫 놀라긴 한데 적응되면 괜찮을 것 같아요 작동하는 동안 기계 소음은 거의 없는 편입니다기존 있던 가전과 색 맞춘다고 샤이니 퓨어로 했는데주방 분위기가 어두워지지 않고 좋습니다 고민하고 계시다면 강추합니다,위생and소음
61559,만족해요화이트 역시 이뿌네요,디자인
61560,기름때도 없애주다니 더 가지고싶어져요디자인도 깔끔하니 탐나네요,디자인
61587,오늘 설치 받았는데 기사님께서 친절하게 설명 및 설치 해주셨어요 제품 가동해보니 조용하고 너무너무 좋아요 그릇도 깨끗하게 씻기고 물기도 잘 빠지고 공간이 분리되어 있어서 편하게 정리 가능하네요 왜 필수품이라고 하는지 알 것 같아요,소음and공간효율성
61604,배송도 빠르고 설치기사님도 설명도 잘해주셨습니다시험삼아 돌려봤는데 아주 만족스랍네요역시 엘지로 선택하길 잘했습니다색상도 아주 고급스럽네요만족합니다,디자인
61628,제품자체는 만족합니다 색상이 고급지네요스팀기능도 만족하고 LG물류쪽 기사하나가 일처리 거지같이해서 설치일정 꼬였었는데  전자랜드 담당자께서 해결해주려고 노력해주시던것도 인상적이었습니다,디자인
61660,아 그럼 린스를 채워주지 않으면 고온건조기능이 작동되나보네요그릇보다 내부에 물이 흥건하게 남아서 그걸 매번 닦아줘야하나 싶어서 편할려고 사는건데 귀찮아질까봐 고민됐어요,위생
61665,기능은 거의 비슷하게 들어가 있지만 성능이 차이나요 한국차 독일차도 비슷한 기능들 많고 옵션면에서 한국차가 더 좋지만 성능때문에 독일차를 더 우세하게 생각하는 거랑 비슷한 이치라 생각하심 되요 세척력도 더 좋고 소리도 조용하고 내구성도 더 좋아요 엘지 쓸땐 엘지도 좋다 느꼈는데 밀레 쓰니 역시 밀레구나 소리 나와요 근데 첨부터 밀레 쓰면 아마 차이점은 못느끼실거에요 대신 밀레는 세척시간이 국산브랜드보다 더 길어요 그건 감안하고 쓰고 있어요,소음and견고성
61697,많이 찾아봤었는데LG는 트레이가 녹스는 문제가 있더라구요 저는 고민끝에 SK로 왔습니다정수필터UV살균스크것도 돌릴때 따로 모터소리가 들리거나 하진 않아요물살 소리에 다른 소리는 다 묻히게 되어있습니다 트레이가 2단인거 빼고는 현재까진대만족입니다,위생
61730,일요일에 주문하고 수요일에 배송받았어요기사님께 여쭤보니 판매처마다 재고상황에따라 배송시간이 다르다고 하더라고요 생각보다 배송이 빨리되서 배송당일 아침에 연락받고 부랴부랴 설치할 곳을 정리했네요 수입사껄로도 알아보다가 요즘은 국내껏도 잘 나왔다고 해서 여러가지 고려해보고 이 모델로 선택했어요우선 자동문열림 기능이 있어서 좋고 소음도 작아서 좋아요 솔직히 도서관소음이라고 광고를 하는데 그정도까진 아니지만 물틀어놓고 손설거지 하는거보다 훨씬 조용하고 부엌에서 책을 읽어도 거실에서 티비를 보아도 전혀 방해되지 않을정도네요 세척력은 아직 두번밖에 안써봤지만 괜찮았고요 수저나 오목한 그릇은 잘 뒤집어 놓아야할것같아요수납스킬은 사용하다보면 늘겠죠 무엇보다 설거지시간 줄어서 저녁먹고 아이들과 놀아줄수 있어서 정말 좋네요,동작편리성and소음
61752,진짜 탐난당 식기세척기 건조기와 마찬가지로 삶의 질이 높아질꺼 같아  디자익도이쁘고 탐나,디자인
61777,DFB22M 사용중인데 DFB22W는 찾아보니 7월에 새로 나온제품이고 동일기능이지만 식기꽃이를 접었다 폈다 할 수 없는 모델이라 하네요 가격 좋은거같은데요 DFB22M 사용중인데 불편한점 없습니다 소음적고 100도 살균세척이다보니 안심이  근데 플라스틱류 잘못넣으면 온도때문에 찌그러지더라는,소음
61844,와대박이다아식기세척기 디쟌도 참 이쁘다고 생각햇는데 역시 최고네좋다위칸에 칸분류되어잇는것도좋고 큰그릇들도 걱정없이 잘들어가겟어설거지하기시르다식기세척기가 필요해에높낮이조절도 넘 맘에드는뎅,디자인and공간효율성
61855,어머나 식기세척기 들이신거예요좋으시겠다설치 기사님이 깔끔하게 해주셨네요식기세척기 색상 너무 예쁘네요고급스러운 느낌이 드네요삶의 질이 달라지시겠어요,디자인
61858,써보니 괜찮네요 소음도 세척력도 괜찮네요 단 건조해도 그릇 배치을 못넣으면 세척완료 후 물이 고여있어요 거의 매번  이건 디자인 문제인듯 시간도 오래걸리는게 가장 큰 단점이죠,위생and소음and디자인
61927,결제 후 일주일만에 설치 완료했습니다제품이 좋은 것은 물론이었고설치기사님께서도 너무 친절하셨답니다씽크대 하부장 철거 및 이동 작업을 했는데맞춤 씽크대처럼 감쪽같이 설치해주셔서 만족스럽습니다하루 씽크대 앞에 서있는 시간만 해도 족히 1시간 이상되는데그런 수고스러움이 줄어들어 아이들과 더 놀아줄 수 있게 되었어요 군더더기 없는 심플한 디자인과 강력한 세척력은 더욱이 칭찬해주고  싶습니다,디자인
61932,소음 덜하고 디자인도 괜찮지만 큰국그릇 넣기에 구조가 예전 썼던 AEG세척기보다 못합니다내부가 더 좁은 듯하고 다양한 그릇 넣기기 더 불펀합니다,소음and디자인
61943,지나가다 댓글드리는데 혹시 식기세척기돌리고있는중에 고무냄새인지플라스틱냄새인지좀 그런냄새 안나세요저희는계속 나서요,위생
61950,저는 처음부터났어요작년에 설치한거거든요돌리는거옆에가서 서있음고무냄새같은게 나요,위생
61973,LG 식기세척기 6인용렌트해서 썻습니다 윗칸의 세척이 거의 되지않아서 설명서 그대로 식기를 놓아보기도하고 정말 씻을때마다 신경써 그릇을 정열하여 놓았습니다 그래도 잘 안되더군요 국그릇의 국 자국이 그대로 남아잉고 기름기도 그대로초벌헹굼을 손으로 직접해서넣고 불려서 밥풀도 없이 넣습니다 거의 모든 설겆이를 헹굼 이외에는 다 해서 넣는격입니다 6인용인데 1인분정도의 그릇을 잘 씻어 밑칸에만 넣어야 그제사 제대로 씻기더군요 식기세척기의 의미 있는걸까요 렌트회사에 항의 했더니 아주불친절하게 반품비 57만원을 요구하더군요 시중에서 49마원대의 제품을요말이되냐 따졌더니 자기들은 모르는 일이니 LG에 따지라더군요 LG의 AS기사가 불량판정을 하면 반품비 안내도 된다고 결국 기사분 오셔서 불량판정 해주셨는데 그 과정에서도 렌트회사에서는 기사분 연락 못받았단식이었고 기사분께 몇번을 전화해 기사분께서 따지듯 말씀 해주시니 이번엔 기사가 3번 불량판정을 해야 반품가능하다고 합니다 그래서 두 번째 AS기사님을 불렀습니다 이번 기사님은 가관이 아니더라구요 안되는 이유를 밑칸엔 넓은 식기를 넣어야한다네요 즉 한국에서 흔히쓰는 움푹한 식기들은 넣으면 안된다는것 두번째 용량큰 식기세척기는 물발사하는게 중앙에도 달려있어 잘 씻기는데 작은건 그렇지않다네요 그럼 작은식기세척기는 닦이지않는걸 알면서 판매한다는거죠 세번째 우리집 수압이 낮아서라네요물을 받아 쏘아올리는건 기계의 역할 인줄 알았는데요  수압낮으면 못쓰는 식기세척기라그렇다면 판매전 고지를 해야하는거 아닐까요 그리고 설치당시 기사가 설치 후 작동을 지켜보고갔는데 수압이 낮아 안되는것이면 수압낮아 사용에 적합하지않다하고 가져가시던지 아니면 고지를 해 주셔야 합당한것 아닐까요 같은 장소에서 sk매직 식기세척기 사용시는 세척은 문제없었습니다 단 매직은 건조가 강력히 되지않았네요 반건조식이랍니다 하지만 식기세척기의 본연의 기능인 식기세척의 기능은 좋았습니다식기가 제대로 씻기지않는 식기세척기이걸 반품하지 않으려하는 브랜드 전 이번에 LG전자의 제품과 브랜드에 상당히 실망하고 불신이 생겼습니다 뉴스를보니 건조기 리콜사태도 있더라구요 전 오늘 제품값보다 더 비싼값을 반품비로 내고서라도 식기세척기를 반품하려합니다 너무 기분이상해 쓰지도 못하는 식기세척기를 보는것이 스트레스입니다제가 사용한 LG 식기세척기 후기입니다,위생
61977,실사용자입니다 작은기능이지만 그 기능때문에실버로 구입했는데  돈 좀 더들더라도 실버가세요화이트 좀 많이 안이뻐요 옛날 느낌제가 살땐 화이트랑 5만원가량 차이나서 실버로갔는데미드블랙은 실버랑 색상만 다른데 많이 비싸구요실물로 보시면 블랙이나 실버는 개취인데 화이트는많이 안이뻐요 그리고 접시폴더 안된다고 생각하면 엄청 불편할거 같네요사용하시는분은 공감할듯 전 해피머니랑 이거저거해서 체감가 105정도에구매했습니다,디자인
61986,정말 잘 쓰고 있어요소음도 없구요 사은품 에코버 세제도 맘에 들어요,소음
62005,설거지에서 완전히 해방됐네요 소리도 조용해서 저희는 자기전에 돌리고 잡니다 그래서 아침에 일어나서 확인하면 건조도 다 되어 있고 너무 좋네요 설거지할 시간이 이젠 취미생활 할 시간으로 바꼈습니다,소음
62020,원래 6인용쓰다가 새로 장만한건데도 이건 신세계맞아요처음 문열때 고무냄새같은게 나는데 쓰다보면 없어진다는데없어질런진 써봐야알겠죠여튼 설겆이힘들게안해도되서 넘좋아,위생
62022,배송도 빠르고 기사님도 친절했어요넘 조용하고 좋아요 진즉살껄,소음
62044,직장맘으로 친정엄마가 아이봐주시는데 일손좀 덜어드리려고 구매했는데 너무 깨끗하게 씻기고 건조도 되서 물자국도없고 너무 좋아요,위생
62054,엘지꺼 자동건조 안되서 문열고 선풍기 틀어서 말린다는 글 본적 있어요 SK매직이 나을거 같아요,기타
62055,앗  이것도 너무 너무 이쁘다 메탈이 넘 이뽀 내꺼는 밀레인데 그건 버튼이 앞에 있는데 위에 달려있으니 더 좋은것 같아 깔끔하고,디자인
62058,세척기 처음이라 어색하기도 한데요 디자인도 색상도 마음에 들어요 성능은 최소 며칠은 써봐야,디자인
62104,저흰 아침에도 물기에 린스 쓰는데도 물자국이있네요,위생
62145,디자인 성능 다 만족합니다,디자인
62149,화이트는 색상만 다른게 아니고 접시 넣는곳중 한곳이 안접힌다고 나와있어서 보고 실버로 선택했습니다,공간효율성
62187,와 너무좋네요 흰색이라 깔끔해요,디자인
62190,열흘만에 설치 완료 했네요 세제는 설치기사님이 바로 사용할수 있게 가져다 주셨구요 한시간정도 걸려서 설치 마무리 해주셨어요 기사님 친절하시고 이것저것 오히려 저보다 꼼꼼히 신경써주셔서 너무 감사했어요아직 개시전이지만 테스트 해주실때 소음도 크지않았고 앞으로 설거지 스트레스 안받아서 너무 좋네요 잘사용하겠습니다,소음
62191,역시 엘지 식세기다 싶네요어쩜 디자인도 넘 예쁘고열일해요,디자인
62197,어떤코스로 돌리시나요 전 어제 자동으로 돌렸더니 세제가 반절 남아 있어서  다시돌렸어요,위생
62199,아 정말요전 표준모드에 스팀 건조 다 넣고 돌렸어요완료되고 물기는 조금 있는데 시간적 여유가 있어서 문활짝열어두고 조금도 건조시키는 편이에요물얼룩은 조금 있긴한데 글라스락이나 플라스틱반찬통에 조금남고 나머진 괜찮았어요,위생
62206,식기세척기 처음사용인데 좋아요배송전 기사님 방문으로 설치여부 확인해주시고 또 이사날 맞춰 설치까지 완벽설치 후에도 불편함 없는지  확인 문자 주시고 너무 감사했네요색깔 기능도 짱입니다,디자인
62210,LG 디오스 식기세척기 디자인도 세련된 모습에식기도 꽤 많이 들어가네요 설거지 넘 싫은데 식세기 넘 탐나네요,디자인
62217,미드나잇 색상 사용중인데 좋아요,디자인
62222,만족합니다 좋아요 물얼룩도 없고 깨끗하네요,위생
62244,건조 잘 되나요저도 이틀전에 설치하고 주문한 에코버 세제 어제와서 첨으로 돌렸는데 표준모드로 조금의 건조도 안되어있고 물이 흥건할정도 였어요이상해서 다시 고온건조모드로 돌렸는데도 역시나더 심하더라구요저희집꺼만 불량인건지진짜 짜증나고 화나네요,위생and기타
62247,이거 알아보고 있었는데 저희집도 프리스탠딩 해야할꺼같아서요디자인 깔끔하고 예쁘고 기능도 좋네요궁금한거 있으면 쪽지보내드려도 될까요,디자인
62275,소음이랑 물살이랑 완젼 좋아요 혹 집에 엘지 렌탈 사용하시면 매니저께 문의해보세요,소음
62290,설치도 좋았구요 한달 사용해보니 넘나 편해요 저녁해먹고 설거지 식기세척기에 정리해서 넣고 밤새 돌려놓고 아침에 일어나서 정리만하면 되네요 근데 자동문열림이있어서 식기는 어느정도 마르긴하는데겹쳐있으면 안마름 내부에는 물이흥건하긴하네요 세균번식의우려가 있어요  아기가 기어다녀서 문도 계속 못열어놓고요  바짝마르는 식기세척기 어디없나요 세정능력은 230분정도 돌렸을때 깨끗했어요 전체적으로 만족합니다,위생and위생
